Product Name,Segment,Country,City,State,Category,Sub-Category,Sales,Discount,Profit
"Eldon Imàge Series Desk Accessories, Clear",Corporate,United States,Lawrence,Massachusetts,Furniture,Furnishings,-0.329835,-0.756643,-0.077729
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Corporate,United States,Lawrence,Massachusetts,Office Supplies,Paper,-0.358429,-0.756643,-0.109057
"Career Cubicle Clock, 8 1/4"", Black",Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,-0.316761,0.212153,-0.091169
Advantus Plastic Paper Clips,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Fasteners,-0.35599,0.212153,-0.110382
Deflect-o Glass Clear Studded Chair Mats,Consumer,United States,Athens,Georgia,Furniture,Furnishings,-0.069507,-0.756643,0.052858
Eldon Simplefile Box Office,Consumer,United States,Great Falls,Montana,Office Supplies,Storage,-0.2291,-0.756643,-0.018248
AT&T SB67148 SynJ,Consumer,United States,Great Falls,Montana,Technology,Phones,-0.199408,0.212153,-0.082896
Newell 319,Consumer,United States,El Paso,Texas,Office Supplies,Art,-0.317891,0.212153,-0.105396
"Dual Level, Single-Width Filing Carts",Consumer,United States,El Paso,Texas,Office Supplies,Storage,0.22831,0.212153,-0.003185
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Corporate,United States,Santa Clara,California,Office Supplies,Supplies,-0.324925,-0.756643,-0.0908
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Corporate,United States,Santa Clara,California,Office Supplies,Paper,-0.335837,-0.756643,-0.081084
Avery Legal 4-Ring Binder,Corporate,United States,Santa Clara,California,Office Supplies,Binders,-0.23417,0.212153,0.012009
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Home Office,United States,Fresno,California,Furniture,Bookcases,-0.175208,-0.030046,-0.031432
Howard Miller Distant Time Traveler Alarm Clock,Home Office,United States,Seattle,Washington,Furniture,Furnishings,-0.236834,-0.756643,0.021642
Acco Perma 2700 Stacking Storage Drawers,Consumer,United States,San Francisco,California,Office Supplies,Storage,-0.321106,-0.756643,-0.103292
Acco 6 Outlet Guardian Premium Surge Suppressor,Home Office,United States,San Francisco,California,Office Supplies,Appliances,-0.22865,-0.756643,-0.021642
Fellowes Binding Cases,Home Office,United States,San Francisco,California,Office Supplies,Binders,-0.278713,0.212153,-0.047415
APC 7 Outlet Network SurgeArrest Surge Protector,Corporate,United States,Pompano Beach,Florida,Office Supplies,Appliances,-0.265517,0.212153,-0.087979
"Carina 42""Hx23 3/4""W Media Storage Unit",Corporate,United States,Houston,Texas,Office Supplies,Storage,-0.264875,0.212153,-0.184562
Xerox 1957,Corporate,United States,Houston,Texas,Office Supplies,Paper,-0.343872,0.212153,-0.098269
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Corporate,United States,Houston,Texas,Office Supplies,Envelopes,-0.009579,0.212153,0.176343
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Consumer,United States,Chicago,Illinois,Office Supplies,Paper,-0.351343,0.212153,-0.1078
i.Sound Portable Power - 8000 mAh,Consumer,United States,San Francisco,California,Technology,Phones,-0.232784,0.212153,-0.208296
Harbour Creations Steel Folding Chair,Corporate,United States,Houston,Texas,Furniture,Chairs,0.018681,0.696552,-0.122336
Micropad Numeric Keypads,Home Office,United States,Shelton,Connecticut,Technology,Accessories,-0.2726,-0.756643,-0.058333
Xerox 1959,Home Office,United States,Shelton,Connecticut,Office Supplies,Paper,-0.34739,-0.756643,-0.094959
Pressboard Hanging Data Binders for Unburst Sheets,Corporate,United States,Oakland,California,Office Supplies,Binders,-0.34988,0.212153,-0.104693
Acco Perma 4000 Stacking Storage Drawers,Consumer,United States,Manchester,Connecticut,Office Supplies,Storage,-0.342768,-0.756643,-0.111936
"Personal Filing Tote with Lid, Black/Gray",Consumer,United States,Manchester,Connecticut,Office Supplies,Storage,-0.244391,-0.756643,-0.029639
Fellowes Superior 10 Outlet Split Surge Protector,Corporate,United States,Orange,New Jersey,Office Supplies,Appliances,-0.246686,-0.756643,-0.028099
"OIC Colored Binder Clips, Assorted Sizes",Home Office,United States,Akron,Ohio,Office Supplies,Fasteners,-0.341254,0.212153,-0.095743
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Corporate,United States,Los Angeles,California,Office Supplies,Paper,-0.349957,-0.756643,-0.097736
DAX Wood Document Frame,Home Office,United States,Danbury,Connecticut,Furniture,Furnishings,-0.324765,-0.756643,-0.080134
Jensen SMPS-640 - speaker phone,Consumer,United States,Franklin,Massachusetts,Technology,Phones,-0.14749,-0.756643,0.030769
"Executive Impressions 14""",Consumer,United States,Franklin,Massachusetts,Furniture,Furnishings,-0.190477,-0.756643,0.086443
Office Star Flex Back Scooter Chair with White Frame,Home Office,United States,Springfield,Ohio,Furniture,Chairs,-0.119519,0.696552,-0.273942
"Neat Ideas Personal Hanging Folder Files, Black",Consumer,United States,Glendale,Arizona,Office Supplies,Storage,-0.351587,0.212153,-0.118896
"Global Armless Task Chair, Royal Blue",Consumer,United States,New York City,New York,Furniture,Chairs,-0.104638,-0.272245,-0.067668
Xerox 188,Consumer,United States,New York City,New York,Office Supplies,Paper,-0.332435,-0.756643,-0.074894
Xerox 1883,Corporate,United States,Los Angeles,California,Office Supplies,Paper,-0.199511,-0.756643,0.084877
36X48 HARDFLOOR CHAIRMAT,Corporate,United States,Newark,Delaware,Furniture,Furnishings,-0.23417,-0.756643,-0.097258
Maxell 4.7GB DVD-R,Corporate,United States,Newark,Delaware,Technology,Accessories,-0.141136,-0.756643,0.126029
Tensor Track Tree Floor Lamp,Corporate,United States,Newark,Delaware,Furniture,Furnishings,-0.304675,-0.756643,-0.083081
Newell 325,Corporate,United States,Newark,Delaware,Office Supplies,Art,-0.322438,-0.756643,-0.085311
Hunt Boston Vacuum Mount KS Pencil Sharpener,Corporate,United States,Newark,Delaware,Office Supplies,Art,-0.088105,-0.756643,0.071847
GBC Recycled Grain Textured Covers,Home Office,United States,San Bernardino,California,Office Supplies,Binders,-0.191475,0.212153,0.042809
4009 Highlighters by Sanford,Consumer,United States,Salem,Virginia,Office Supplies,Art,-0.324123,-0.756643,-0.083087
Xerox 214,Corporate,United States,Arlington,Texas,Office Supplies,Paper,-0.285645,0.212153,-0.044879
WD My Passport Ultra 1TB Portable External Hard Drive,Corporate,United States,Arlington,Texas,Technology,Accessories,-0.103107,0.212153,-0.148846
Easy-staple paper,Home Office,United States,Marion,Iowa,Office Supplies,Paper,-0.198227,-0.756643,0.090987
"GBC Velobind Prepunched Cover Sets, Regency Series",Home Office,United States,Seattle,Washington,Office Supplies,Binders,-0.131477,0.212153,0.074998
Home/Office Personal File Carts,Home Office,United States,Seattle,Washington,Office Supplies,Storage,-0.201501,-0.756643,-0.011043
"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Home Office,United States,Seattle,Washington,Furniture,Tables,0.091449,-0.756643,0.147067
Rogers Profile Extra Capacity Storage Tub,Home Office,United States,Seattle,Washington,Office Supplies,Storage,-0.261384,-0.756643,-0.110901
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Consumer,United States,Lakewood,New Jersey,Technology,Accessories,-0.29662,-0.756643,-0.101204
"OIC Colored Binder Clips, Assorted Sizes",Consumer,United States,Lakewood,New Jersey,Office Supplies,Fasteners,-0.340105,-0.756643,-0.084892
DAX Two-Tone Silver Metal Document Frame,Consumer,United States,Lakewood,New Jersey,Furniture,Furnishings,-0.303873,-0.756643,-0.048028
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Consumer,United States,Thornton,Colorado,Office Supplies,Supplies,-0.351266,0.212153,-0.118248
Staple remover,Consumer,United States,Roseville,Michigan,Office Supplies,Supplies,-0.361831,-0.756643,-0.121591
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Corporate,United States,Tempe,Arizona,Technology,Accessories,-0.268778,0.212153,-0.168917
"Eldon ""L"" Workstation Diamond Chairmat",Consumer,United States,Reading,Pennsylvania,Furniture,Furnishings,0.118839,0.212153,-0.252078
Space Solutions Commercial Steel Shelving,Consumer,United States,Apple Valley,Minnesota,Office Supplies,Storage,-0.161354,-0.756643,-0.094737
Revere Boxed Rubber Bands by Revere,Corporate,United States,Corpus Christi,Texas,Office Supplies,Fasteners,-0.359122,0.212153,-0.128145
Xerox 1900,Corporate,United States,Corpus Christi,Texas,Office Supplies,Paper,-0.357839,0.212153,-0.1132
Wilson Jones Impact Binders,Consumer,United States,Las Vegas,Nevada,Office Supplies,Binders,-0.295683,0.212153,-0.051794
Maxell 4.7GB DVD-RW 3/Pack,Consumer,United States,Cleveland,Ohio,Technology,Accessories,-0.327929,0.212153,-0.103294
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Consumer,United States,Seattle,Washington,Office Supplies,Binders,-0.149063,0.212153,0.096919
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Corporate,United States,Chicago,Illinois,Technology,Phones,-0.289214,0.212153,-0.101155
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Home Office,United States,Columbus,Ohio,Office Supplies,Paper,-0.351844,0.212153,-0.107651
Xerox 1883,Consumer,United States,Tucson,Arizona,Office Supplies,Paper,-0.233374,0.212153,-0.005215
Grandstream GXP1160 VoIP phone,Home Office,United States,Philadelphia,Pennsylvania,Technology,Phones,-0.259333,1.18095,-0.175742
KI Adjustable-Height Table,Corporate,United States,Cranston,Rhode Island,Furniture,Tables,0.017468,0.696552,-0.181063
"Eldon 400 Class Desk Accessories, Black Carbon",Corporate,United States,Cranston,Rhode Island,Furniture,Furnishings,-0.312666,-0.756643,-0.059582
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Corporate,United States,Cranston,Rhode Island,Furniture,Furnishings,-0.030773,-0.756643,0.093517
"Wirebound Message Book, 4 per Page",Corporate,United States,Cranston,Rhode Island,Office Supplies,Paper,-0.299124,-0.756643,-0.031468
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Corporate,United States,Cranston,Rhode Island,Office Supplies,Appliances,-0.365265,-0.756643,-0.119492
Nortel Business Series Terminal T7208 Digital phone,Corporate,United States,Los Angeles,California,Technology,Phones,-0.011993,0.212153,-0.0274
"Global Task Chair, Black",Corporate,United States,Chicago,Illinois,Furniture,Chairs,-0.197346,0.696552,-0.246167
Wilson Jones Standard D-Ring Binders,Consumer,United States,Bristol,Connecticut,Office Supplies,Binders,-0.328231,-0.756643,-0.071573
Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,United States,Bristol,Connecticut,Office Supplies,Storage,-0.214883,-0.756643,-0.081379
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Consumer,United States,Holland,Michigan,Office Supplies,Labels,-0.356792,-0.756643,-0.106967
AT&T TR1909W,Home Office,United States,Albuquerque,New Mexico,Technology,Phones,0.116361,0.212153,-0.025523
Belkin Standard 104 key USB Keyboard,Consumer,United States,Louisville,Colorado,Technology,Accessories,-0.293912,0.212153,-0.134792
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Consumer,United States,New York City,New York,Office Supplies,Storage,-0.340041,-0.756643,-0.109316
Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,United States,San Francisco,California,Office Supplies,Binders,-0.354501,0.212153,-0.108996
O'Sullivan 4-Shelf Bookcase in Odessa Pine,Home Office,United States,Clarksville,Tennessee,Furniture,Bookcases,0.252366,0.212153,-0.184311
Maxell 4.7GB DVD-R,Home Office,United States,Clarksville,Tennessee,Technology,Accessories,-0.295966,0.212153,-0.071451
Tenex Chairmats For Use with Hard Floors,Home Office,United States,Clarksville,Tennessee,Furniture,Furnishings,-0.243746,0.212153,-0.172252
Avery 496,Home Office,United States,Clarksville,Tennessee,Office Supplies,Labels,-0.364013,0.212153,-0.117853
Eldon Simplefile Box Office,Consumer,United States,Hollywood,Florida,Office Supplies,Storage,-0.352858,0.212153,-0.118087
Xerox 1893,Corporate,United States,York,Pennsylvania,Office Supplies,Paper,-0.263592,0.212153,-0.020844
Xerox 1882,Home Office,United States,Mesa,Arizona,Office Supplies,Paper,-0.296967,0.212153,-0.053032
Newell 335,Home Office,United States,San Francisco,California,Office Supplies,Art,-0.359584,-0.756643,-0.115205
Hammermill Color Copier Paper (28Lb. and 96 Bright),Consumer,United States,Los Angeles,California,Office Supplies,Paper,-0.336767,-0.756643,-0.083953
Griffin GC17055 Auxiliary Audio Cable,Consumer,United States,Omaha,Nebraska,Technology,Phones,-0.311094,-0.756643,-0.079328
BIC Liqua Brite Liner,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Art,-0.342101,0.212153,-0.108115
Avery 473,Corporate,United States,New York City,New York,Office Supplies,Labels,-0.335612,-0.756643,-0.079919
GBC Poly Designer Binding Covers,Consumer,United States,Grand Rapids,Michigan,Office Supplies,Binders,-0.234523,-0.756643,0.052748
Xerox 1982,Home Office,United States,Fresno,California,Office Supplies,Paper,-0.295529,-0.756643,-0.032632
Xerox 1913,Home Office,United States,Fresno,California,Office Supplies,Paper,-0.190782,-0.756643,0.105033
Unpadded Memo Slips,Home Office,United States,Fresno,California,Office Supplies,Paper,-0.349668,-0.756643,-0.09685
Presstex Flexible Ring Binders,Consumer,United States,Arlington,Virginia,Office Supplies,Binders,-0.31042,-0.756643,-0.04464
Acrylic Self-Standing Desk Frames,Consumer,United States,Arlington,Virginia,Furniture,Furnishings,-0.338837,-0.756643,-0.092016
"Brites Rubber Bands, 1 1/2 oz. Box",Consumer,United States,Los Angeles,California,Office Supplies,Fasteners,-0.359296,-0.756643,-0.121828
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Consumer,United States,Lubbock,Texas,Office Supplies,Paper,-0.271371,0.212153,-0.034828
WD My Passport Ultra 1TB Portable External Hard Drive,Corporate,United States,Longmont,Colorado,Technology,Accessories,-0.103107,0.212153,-0.148846
Newell 345,Consumer,United States,Yonkers,New York,Office Supplies,Art,-0.273322,-0.756643,-0.056272
Acme Forged Steel Scissors with Black Enamel Handles,Consumer,United States,Yonkers,New York,Office Supplies,Supplies,-0.338949,-0.756643,-0.099284
GBC Wire Binding Combs,Consumer,United States,Yonkers,New York,Office Supplies,Binders,-0.289188,0.212153,-0.050827
Xerox 1891,Consumer,United States,Yonkers,New York,Office Supplies,Paper,-0.211866,-0.756643,0.073932
Square Credit Card Reader,Corporate,United States,Los Angeles,California,Technology,Phones,-0.343179,0.212153,-0.117218
Global Deluxe Steno Chair,Corporate,United States,Los Angeles,California,Furniture,Chairs,-0.072376,0.212153,-0.211064
Xerox 204,Home Office,United States,Los Angeles,California,Office Supplies,Paper,-0.348031,-0.756643,-0.095779
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Home Office,United States,Dallas,Texas,Technology,Accessories,-0.323963,0.212153,-0.086527
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Home Office,United States,Dallas,Texas,Office Supplies,Envelopes,-0.133993,0.212153,0.088525
Maxell 4.7GB DVD+RW 3/Pack,Consumer,United States,Detroit,Michigan,Technology,Accessories,-0.087655,-0.756643,0.139483
BlackBerry Q10,Consumer,United States,Detroit,Michigan,Technology,Phones,-0.166665,-0.756643,0.012126
Ibico Covers for Plastic or Wire Binding Elements,Consumer,United States,Detroit,Michigan,Office Supplies,Binders,-0.331921,-0.756643,-0.078152
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Consumer,United States,New York City,New York,Office Supplies,Binders,-0.327775,0.212153,-0.084109
Xerox 227,Corporate,United States,Orlando,Florida,Office Supplies,Paper,-0.335554,0.212153,-0.091353
"Quartet Omega Colored Chalk, 12/Pack",Corporate,United States,Florence,Kentucky,Office Supplies,Art,-0.340714,-0.756643,-0.087183
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Corporate,United States,Florence,Kentucky,Office Supplies,Art,-0.311447,-0.756643,-0.079591
Newell 322,Consumer,United States,New York City,New York,Office Supplies,Art,-0.362986,-0.756643,-0.11814
"Tensor ""Hersey Kiss"" Styled Floor Lamp",Consumer,United States,Paterson,New Jersey,Furniture,Furnishings,-0.347983,-0.756643,-0.115681
"Global Value Steno Chair, Gray",Consumer,United States,Paterson,New Jersey,Furniture,Chairs,-0.076439,-0.756643,0.072138
Global Low Back Tilter Chair,Consumer,United States,Paterson,New Jersey,Furniture,Chairs,0.117266,-0.756643,-0.044741
