Product Name,Segment,Country,State,Category,Sub-Category,Sales,Discount,Profit,Cluster
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Consumer,United States,California,Office Supplies,Appliances,-0.075313,-1.0,0.243752,3
Staple envelope,Consumer,United States,New York,Office Supplies,Envelopes,-0.523227,-1.0,-0.049235,3
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Consumer,United States,Kentucky,Office Supplies,Appliances,0.495512,-1.0,1.515037,0
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Consumer,United States,Kentucky,Office Supplies,Fasteners,-0.562281,-1.0,-0.072523,3
Bush Somerset Collection Bookcase,Consumer,United States,Florida,Furniture,Bookcases,0.667805,0.0,-0.9189,2
Avery 492,Consumer,United States,Florida,Office Supplies,Labels,-1.037117,0.0,-0.262234,1
"OIC Colored Binder Clips, Assorted Sizes",Corporate,United States,California,Office Supplies,Fasteners,-0.46352,-1.0,0.003798,3
Accohide Poly Flexible Ring Binders,Corporate,United States,California,Office Supplies,Binders,-1.207916,0.0,-0.276122,1
Avery Durable Slant Ring Binders With Label Holder,Corporate,United States,California,Office Supplies,Binders,-0.415022,0.0,-0.059827,1
Xerox 1917,Corporate,United States,California,Office Supplies,Paper,0.387828,-1.0,2.158255,0
Avery 480,Corporate,United States,California,Office Supplies,Labels,-0.443787,-1.0,0.01212,3
Panasonic KX TS208W Corded phone,Corporate,United States,California,Technology,Phones,0.303407,0.0,0.112167,2
Cardinal EasyOpen D-Ring Binders,Home Office,United States,California,Office Supplies,Binders,-0.025366,0.0,0.380797,2
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Home Office,United States,Ohio,Office Supplies,Binders,-0.948474,0.701566,-0.498052,1
Vtech CS6719,Home Office,United States,Ohio,Technology,Phones,0.022372,0.429282,-0.75702,2
Flat Face Poster Frame,Home Office,United States,Ohio,Furniture,Furnishings,-0.243556,0.0,-0.013703,2
Global Commerce Series Low-Back Swivel/Tilt Chairs,Home Office,United States,Ohio,Furniture,Chairs,1.027981,0.255488,-0.808243,2
Magnifier Swing Arm Lamp,Consumer,United States,California,Furniture,Furnishings,-0.106523,-1.0,0.081432,3
"ACCOHIDE 3-Ring Binder, Blue, 1""",Corporate,United States,Washington,Office Supplies,Binders,-0.592971,0.0,-0.153362,1
Global Deluxe Steno Chair,Corporate,United States,Washington,Furniture,Chairs,0.474201,0.0,-1.114895,2
GuestStacker Chair with Chrome Finish Legs,Consumer,United States,Illinois,Furniture,Chairs,0.844271,0.255488,-0.886194,2
Wirebound Voice Message Log Book,Consumer,United States,Illinois,Office Supplies,Paper,-0.65526,0.0,-0.180746,1
Xerox 207,Home Office,United States,Michigan,Office Supplies,Paper,-0.428433,-1.0,0.024152,3
Newell 307,Home Office,United States,Michigan,Office Supplies,Art,-1.131751,-1.0,-0.279928,3
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Home Office,United States,Michigan,Office Supplies,Paper,-0.448576,-1.0,0.001719,3
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Corporate,United States,New York,Office Supplies,Binders,-0.095331,0.0,0.232799,2
Tenex B1-RE Series Chair Mats for Low Pile Carpets,Corporate,United States,New York,Furniture,Furnishings,-0.069041,-1.0,-0.03091,3
"SAFCO Commercial Wire Shelving, 72h",Corporate,United States,New York,Office Supplies,Storage,0.777191,-1.0,-0.317812,3
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Home Office,United States,Washington,Office Supplies,Binders,-0.237613,0.0,0.060025,2
"Super Bands, 12/Pack",Home Office,United States,Washington,Office Supplies,Fasteners,-0.599358,-1.0,-0.303256,3
"Eldon Expressions Wood Desk Accessories, Oak",Home Office,United States,Washington,Furniture,Furnishings,-0.373312,-1.0,-0.081761,3
Fellowes Officeware Wire Shelving,Home Office,United States,Washington,Office Supplies,Storage,0.715276,-1.0,-0.053853,3
Xerox 1899,Consumer,United States,Missouri,Office Supplies,Paper,-0.650202,-1.0,-0.109352,3
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Consumer,United States,New York,Office Supplies,Binders,0.091781,0.0,0.614099,2
Xerox 1939,Corporate,United States,New Jersey,Office Supplies,Paper,-0.148003,-1.0,0.345374,3
Global Highback Leather Tilter in Burgundy,Corporate,United States,Maryland,Furniture,Chairs,0.617153,-1.0,1.258219,0
"Tensor ""Hersey Kiss"" Styled Floor Lamp",Corporate,United States,Ohio,Furniture,Furnishings,-0.110379,0.0,-0.474971,2
Ideal Clamps,Corporate,United States,Ohio,Office Supplies,Fasteners,-0.80497,0.0,-0.210044,1
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Consumer,United States,California,Technology,Phones,0.770012,0.0,1.572612,0
Acme Box Cutter Scissors,Corporate,United States,Washington,Office Supplies,Supplies,0.047986,-1.0,0.264107,3
Micro Innovations USB RF Wireless Keyboard with Mouse,Consumer,United States,California,Technology,Accessories,-0.034876,-1.0,0.066577,3
Memorex Micro Travel Drive 4 GB,Consumer,United States,New Jersey,Technology,Accessories,-0.221243,-1.0,0.181539,3
Adjustable Personal File Tote,Corporate,United States,Wisconsin,Office Supplies,Storage,-0.211407,-1.0,-0.007304,3
Grip Seal Envelopes,Consumer,United States,Illinois,Office Supplies,Envelopes,-0.85923,0.0,-0.22945,1
Computer Printout Paper with Letter-Trim Perforations,Consumer,United States,Florida,Office Supplies,Paper,-0.073079,0.0,0.26324,2
"Padded Folding Chairs, Black, 4/Carton",Consumer,United States,Florida,Furniture,Chairs,0.06962,0.0,-0.079653,2
Tennsco 6- and 18-Compartment Lockers,Consumer,United States,Florida,Office Supplies,Storage,0.773589,0.0,-0.721938,2
Prang Dustless Chalk Sticks,Consumer,United States,Florida,Office Supplies,Art,-1.48506,0.0,-0.299039,1
Acco Perma 3000 Stacking Storage Drawers,Consumer,United States,Florida,Office Supplies,Storage,0.172303,0.0,-0.357174,2
Xerox 226,Home Office,United States,New York,Office Supplies,Paper,-0.306832,-1.0,0.136941,3
Flat Face Poster Frame,Consumer,United States,Arizona,Furniture,Furnishings,0.313078,0.0,0.882263,0
Xerox 191,Consumer,United States,Vermont,Office Supplies,Paper,0.153062,-1.0,1.039844,0
Xerox 1881,Consumer,United States,Vermont,Office Supplies,Paper,-0.624373,-1.0,-0.105439,3
Poly String Tie Envelopes,Consumer,United States,Vermont,Office Supplies,Envelopes,-1.348237,-1.0,-0.282165,3
Recycled Steel Personal File for Hanging File Folders,Home Office,United States,Texas,Office Supplies,Storage,0.553227,0.0,0.204447,2
PowerGen Dual USB Car Charger,Corporate,United States,Illinois,Technology,Phones,-0.80751,0.0,-0.221701,1
Global Highback Leather Tilter in Burgundy,Corporate,United States,Colorado,Furniture,Chairs,0.882644,0.0,-1.438331,2
DMI Eclipse Executive Suite Bookcases,Consumer,United States,New York,Furniture,Bookcases,0.989955,0.0,-0.699367,2
Avery 485,Consumer,United States,New York,Office Supplies,Labels,0.128884,-1.0,0.960159,0
Euro-Pro Shark Turbo Vacuum,Consumer,United States,New York,Office Supplies,Appliances,-0.232135,-1.0,-0.022244,3
Newell 332,Consumer,United States,Illinois,Office Supplies,Art,-0.564937,0.0,-0.271948,1
Staple envelope,Consumer,United States,Virginia,Office Supplies,Envelopes,-0.230255,-1.0,0.215974,3
Acrylic Self-Standing Desk Frames,Consumer,United States,Arizona,Furniture,Furnishings,-1.067816,0.0,-0.282076,1
Translucent Push Pins by OIC,Corporate,United States,Pennsylvania,Office Supplies,Fasteners,-0.811347,0.0,-0.255389,1
Xerox 1963,Home Office,United States,Illinois,Office Supplies,Paper,-0.783956,0.0,-0.220135,1
Eldon 500 Class Desk Accessories,Consumer,United States,New York,Furniture,Furnishings,-0.631747,-1.0,-0.17084,3
Heavy-Duty E-Z-D Binders,Consumer,United States,Pennsylvania,Office Supplies,Binders,-1.173358,0.701566,-0.412368,1
"Contract Clock, 14"", Brown",Consumer,United States,Pennsylvania,Furniture,Furnishings,0.190589,0.0,0.24342,2
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Corporate,United States,Arizona,Office Supplies,Storage,0.258649,0.0,-0.07728,2
HON 5400 Series Task Chairs for Big and Tall,Consumer,United States,California,Furniture,Chairs,1.385139,0.0,-0.317812,2
GBC Recycled VeloBinder Covers,Corporate,United States,Texas,Office Supplies,Binders,-0.874761,0.749016,-0.759652,1
Motorola L703CM,Consumer,United States,Washington,Technology,Phones,0.584727,0.0,0.251114,2
Xerox 1903,Consumer,United States,Washington,Office Supplies,Paper,-0.46257,-1.0,0.004511,3
Eldon 100 Class Desk Accessories,Consumer,United States,Washington,Furniture,Furnishings,-0.707454,-1.0,-0.198267,3
Xerox 2,Home Office,United States,North Carolina,Office Supplies,Paper,-0.696697,0.0,-0.183826,1
Easy-staple paper,Home Office,United States,North Carolina,Office Supplies,Paper,-0.635947,0.0,-0.168982,1
VTech DS6151,Corporate,United States,California,Technology,Phones,0.895471,0.0,1.856676,0
Acme Softgrip Scissors,Corporate,United States,California,Office Supplies,Supplies,-0.119056,-1.0,0.113812,3
AT&T CL2909,Corporate,United States,California,Technology,Phones,0.653921,0.0,1.048233,0
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Corporate,United States,California,Technology,Accessories,-0.07785,-1.0,-0.135453,3
SANFORD Major Accent Highlighters,Consumer,United States,Washington,Office Supplies,Art,-0.176673,-1.0,0.173509,3
Eldon Radial Chair Mat for Low to Medium Pile Carpets,Corporate,United States,New York,Furniture,Furnishings,0.503401,-1.0,1.126257,0
Hon 2111 Invitation Series Straight Table,Corporate,United States,Texas,Furniture,Tables,0.254125,0.255488,-0.9399,2
Self-Adhesive Address Labels for Typewriters with Dispenser Box,Home Office,United States,Pennsylvania,Office Supplies,Labels,-0.934931,0.0,-0.243969,1
Imation Clip USB flash drive - 8 GB,Consumer,United States,Arizona,Technology,Accessories,-0.244443,0.0,-0.517184,2
Xerox 21,Consumer,United States,Arizona,Office Supplies,Paper,-0.16641,0.0,0.146324,2
Newell 336,Consumer,United States,Arizona,Office Supplies,Art,-0.700668,0.0,-0.274879,1
First Data FD10 PIN Pad,Consumer,United States,Arizona,Technology,Accessories,0.589375,0.0,-1.534945,2
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Consumer,United States,Pennsylvania,Office Supplies,Binders,-1.213823,0.701566,-0.395433,1
Xerox 201,Consumer,United States,California,Office Supplies,Paper,-0.601332,-1.0,-0.089048,3
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Corporate,United States,Illinois,Office Supplies,Supplies,-0.371406,0.0,-0.225211,1
Strathmore Photo Frame Cards,Consumer,United States,New York,Office Supplies,Paper,-0.54983,-1.0,-0.070657,3
Acco 6 Outlet Guardian Standard Surge Suppressor,Consumer,United States,Ohio,Office Supplies,Appliances,-0.04845,0.0,-0.095461,2
50 Colored Long Pencils,Home Office,United States,Florida,Office Supplies,Art,-0.504561,0.0,-0.272526,1
AT&T 1080 Corded phone,Home Office,United States,Florida,Technology,Phones,0.537308,0.0,0.380242,2
Jackery Bar Premium Fast-charging Portable Charger,Corporate,United States,Texas,Technology,Phones,0.224308,0.0,0.938952,0
Avery 476,Consumer,United States,Indiana,Office Supplies,Labels,-0.62056,-1.0,-0.108075,3
Xerox 1895,Consumer,United States,Indiana,Office Supplies,Paper,-0.171092,-1.0,0.270866,3
Avery 481,Home Office,United States,Washington,Office Supplies,Labels,-0.622982,-1.0,-0.100256,3
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Consumer,United States,California,Office Supplies,Binders,-0.775981,0.0,-0.206433,1
Eldon Gobal File Keepers,Home Office,United States,Washington,Office Supplies,Storage,0.359765,-1.0,-0.117167,3
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Corporate,United States,California,Office Supplies,Appliances,0.477002,-1.0,1.691958,0
GBC Recycled VeloBinder Covers,Corporate,United States,California,Office Supplies,Binders,0.162192,0.0,0.646501,2
Acme Galleria Hot Forged Steel Scissors with Colored Handles,Corporate,United States,California,Office Supplies,Supplies,-0.058435,-1.0,0.18194,3
Motorola HK250 Universal Bluetooth Headset,Corporate,United States,California,Technology,Phones,-0.160792,0.0,-0.63245,2
Penpower WorldCard Pro Card Scanner,Home Office,United States,Tennessee,Technology,Machines,0.20611,0.550823,-0.386631,2
Sony 8GB Class 10 Micro SDHC R40 Memory Card,Corporate,United States,North Carolina,Technology,Accessories,-0.286708,0.0,-0.305142,2
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Corporate,United States,North Carolina,Office Supplies,Binders,-0.632101,0.701566,-0.700535,1
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Consumer,United States,California,Office Supplies,Art,0.382297,-1.0,1.196055,0
iOttie HLCRIO102 Car Mount,Consumer,United States,California,Technology,Phones,-0.511544,0.0,-0.430926,1
Southworth 100% Cotton The Best Paper,Home Office,United States,New York,Office Supplies,Paper,-0.188076,-1.0,0.309626,3
RCA Visys Integrated PBX 8-Line Router,Home Office,United States,California,Technology,Phones,0.67588,0.0,0.413326,2
Zebra Zazzle Fluorescent Highlighters,Consumer,United States,Ohio,Office Supplies,Art,-0.428084,0.0,-0.192042,1
Avery 492,Consumer,United States,Delaware,Office Supplies,Labels,-0.478527,-1.0,-0.0261,3
Tenex Chairmats For Use With Carpeted Floors,Corporate,United States,Washington,Furniture,Furnishings,-0.219152,-1.0,-0.258526,3
GBC Prestige Therm-A-Bind Covers,Consumer,United States,New York,Office Supplies,Binders,0.431292,0.0,1.682604,0
Xerox 202,Consumer,United States,New York,Office Supplies,Paper,-0.601332,-1.0,-0.089048,3
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Consumer,United States,New York,Office Supplies,Paper,0.281111,-1.0,1.599957,0
Anker Astro 15000mAh USB Portable Charger,Consumer,United States,New York,Technology,Phones,0.240766,-1.0,-0.17025,3
Avery Premier Heavy-Duty Binder with Round Locking Rings,Consumer,United States,New York,Office Supplies,Binders,-0.65526,0.0,-0.180746,1
Harbour Creations 67200 Series Stacking Chairs,Consumer,United States,New York,Furniture,Chairs,0.336311,-0.387938,0.560973,0
"Career Cubicle Clock, 8 1/4"", Black",Consumer,United States,New York,Furniture,Furnishings,0.246244,-1.0,1.074509,0
Avery 501,Corporate,United States,Illinois,Office Supplies,Labels,-0.934931,0.0,-0.243969,1
Xerox 1988,Corporate,United States,Illinois,Office Supplies,Paper,0.450767,0.0,1.633934,0
Storex Dura Pro Binders,Corporate,United States,Illinois,Office Supplies,Binders,-1.140068,0.749016,-0.554355,1
Acco Hot Clips Clips to Go,Consumer,United States,Illinois,Office Supplies,Fasteners,-0.594786,0.0,-0.166099,1
Avery Heavy-Duty EZD View Binder with Locking Rings,Consumer,United States,Illinois,Office Supplies,Binders,-1.111794,0.749016,-0.564703,1
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Consumer,United States,Texas,Office Supplies,Storage,-0.457384,0.0,-0.250481,1
Crayola Colored Pencils,Home Office,United States,California,Office Supplies,Art,-0.423223,-1.0,-0.07907,3
Xerox 1962,Corporate,United States,Texas,Office Supplies,Paper,-0.23435,0.0,0.035003,2
Stockwell Push Pins,Corporate,United States,New Jersey,Office Supplies,Fasteners,-0.892134,-1.0,-0.237867,3
Wilson Electronics DB Pro Signal Booster,Consumer,United States,Oregon,Technology,Phones,0.877025,0.0,1.48807,0
"Boston Model 1800 Electric Pencil Sharpener, Gray",Corporate,United States,Alabama,Office Supplies,Art,0.498093,-1.0,1.808303,0
Manco Dry-Lighter Erasable Highlighter,Consumer,United States,California,Office Supplies,Art,-0.751395,-1.0,-0.203201,3
Storex DuraTech Recycled Plastic Frosted Binders,Consumer,United States,Oklahoma,Office Supplies,Binders,-0.145615,-1.0,0.376689,3
Storex Dura Pro Binders,Corporate,United States,Oklahoma,Office Supplies,Binders,-0.63853,-1.0,-0.120981,3
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Consumer,United States,California,Technology,Accessories,0.311241,-1.0,1.36971,0
Staple holder,Consumer,United States,California,Office Supplies,Appliances,-0.772929,-1.0,-0.231139,3
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Home Office,United States,Indiana,Office Supplies,Paper,-1.054958,-1.0,-0.242643,3
Strathmore Photo Mount Cards,Home Office,United States,Indiana,Office Supplies,Paper,0.087801,-1.0,0.811682,0
Nu-Dell Float Frame 11 x 14 1/2,Consumer,United States,Wisconsin,Furniture,Furnishings,-0.290615,-1.0,0.096121,3
Dana Swing-Arm Lamps,Consumer,United States,California,Furniture,Furnishings,-0.218111,-1.0,-0.023873,3
Barrel Sharpener,Consumer,United States,New York,Office Supplies,Art,-0.216942,-1.0,-0.011369,3
Newell 32,Consumer,United States,New York,Office Supplies,Art,-1.222429,-1.0,-0.287814,3
Xerox 1908,Corporate,United States,New York,Office Supplies,Paper,0.284571,-1.0,1.656911,0
Stanley Contemporary Battery Pencil Sharpeners,Consumer,United States,Michigan,Office Supplies,Art,-0.294373,-1.0,-0.043308,3
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Consumer,United States,Michigan,Office Supplies,Binders,-0.124144,-1.0,0.341004,3
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Consumer,United States,Michigan,Office Supplies,Art,-0.571712,-1.0,-0.14885,3
Space Solutions HD Industrial Steel Shelving.,Consumer,United States,Michigan,Office Supplies,Storage,0.939869,-1.0,0.434844,0
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Consumer,United States,New York,Office Supplies,Art,-0.143673,-1.0,0.255462,3
GBC VeloBind Cover Sets,Corporate,United States,Illinois,Office Supplies,Binders,-0.744721,0.749016,-0.848603,1
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Consumer,United States,Texas,Furniture,Bookcases,0.5121,0.295614,-0.546044,2
Xerox 1887,Home Office,United States,Florida,Office Supplies,Paper,0.204314,0.0,0.836103,0
