Product Name,Segment,Country,State,Category,Sub-Category,Sales,Discount,Profit
"Bush Westfield Collection Bookcases, Medium Cherry Finish",Consumer,United States,North Carolina,Furniture,Bookcases,0.557986,0.0,-0.104475
Acme Tagit Stainless Steel Antibacterial Scissors,Corporate,United States,California,Office Supplies,Supplies,-0.249756,-1.0,-0.023546
Tensor Brushed Steel Torchiere Floor Lamp,Consumer,United States,Texas,Furniture,Furnishings,-0.580981,0.637883,-0.863089
Xerox 1880,Consumer,United States,California,Office Supplies,Paper,0.1055,-1.0,0.88782
Letter Size Cart,Corporate,United States,Colorado,Office Supplies,Storage,0.292499,0.0,0.151993
Aluminum Screw Posts,Corporate,United States,Colorado,Office Supplies,Binders,-0.162596,0.701566,-1.255703
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Corporate,United States,Colorado,Technology,Phones,-0.038012,0.0,-0.135029
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Corporate,United States,Colorado,Furniture,Furnishings,0.836422,0.0,-0.317812
Macally Suction Cup Mount,Corporate,United States,Colorado,Technology,Phones,0.020731,0.0,-0.865728
Hon GuestStacker Chair,Corporate,United States,Colorado,Furniture,Chairs,1.030618,0.0,2.124094
Cisco 8x8 Inc. 6753i IP Business Phone System,Corporate,United States,Texas,Technology,Phones,0.970476,0.0,2.058181
GBC Personal VeloBind Strips,Corporate,United States,Texas,Office Supplies,Binders,-0.634946,0.749016,-1.052298
Avery Non-Stick Binders,Corporate,United States,Texas,Office Supplies,Binders,-1.59826,0.749016,-0.376881
"Executive Impressions 12"" Wall Clock",Corporate,United States,Texas,Furniture,Furnishings,-0.391595,0.637883,-0.762539
"Peel & Seel Recycled Catalog Envelopes, Brown",Corporate,United States,New York,Office Supplies,Envelopes,-0.184477,-1.0,0.315037
3M Organizer Strips,Corporate,United States,New York,Office Supplies,Binders,-0.601332,0.0,-0.150596
Xerox 2000,Corporate,United States,New York,Office Supplies,Paper,-0.306832,-1.0,0.136941
DIXON Ticonderoga Erasable Checking Pencils,Consumer,United States,Pennsylvania,Office Supplies,Art,-0.369887,0.0,-0.122625
"Master Big Foot Doorstop, Beige",Consumer,United States,New York,Furniture,Furnishings,-0.222819,-1.0,0.04193
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Consumer,United States,Pennsylvania,Furniture,Chairs,0.444903,0.255488,-0.317812
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Consumer,United States,Illinois,Furniture,Bookcases,0.501258,0.255488,-0.317812
Logitech MX Performance Wireless Mouse,Home Office,United States,Colorado,Technology,Accessories,0.063644,0.0,0.177509
O'Sullivan 2-Shelf Heavy-Duty Bookcases,Consumer,United States,Washington,Furniture,Bookcases,-0.046601,-1.0,-0.032504
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Corporate,United States,Texas,Technology,Accessories,-0.051699,0.0,-0.009842
Xerox 230,Corporate,United States,Texas,Office Supplies,Paper,-0.401051,0.0,-0.05126
Prang Colored Pencils,Consumer,United States,California,Office Supplies,Art,-0.298166,-1.0,0.117579
Xerox 1933,Consumer,United States,California,Office Supplies,Paper,-0.0421,-1.0,0.520899
Advantus Plastic Paper Clips,Consumer,United States,California,Office Supplies,Fasteners,-0.538873,-1.0,-0.053358
"Eldon Base for stackable storage shelf, platinum",Corporate,United States,Virginia,Office Supplies,Storage,0.493654,-1.0,0.038815
SANFORD Liquid Accent Tank-Style Highlighters,Corporate,United States,Virginia,Office Supplies,Art,-1.227723,-1.0,-0.28507
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Corporate,United States,California,Office Supplies,Storage,0.541923,-1.0,-0.154138
WD My Passport Ultra 500GB Portable External Hard Drive,Corporate,United States,California,Technology,Accessories,0.564353,-1.0,1.131259
"Maxell 74 Minute CD-R Spindle, 50/Pack",Corporate,United States,Washington,Technology,Accessories,-0.106719,-1.0,0.23303
Samsung Rugby III,Corporate,United States,Washington,Technology,Phones,-0.012818,0.0,-0.147548
Newell 315,Consumer,United States,New Jersey,Office Supplies,Art,-0.46257,-1.0,-0.152462
Fellowes High-Stak Drawer Files,Consumer,United States,Pennsylvania,Office Supplies,Storage,0.772423,0.0,0.260434
Novimex Turbo Task Chair,Corporate,United States,New York,Furniture,Chairs,0.335237,-0.387938,-0.212811
Avery 492,Corporate,United States,Virginia,Office Supplies,Labels,-0.556307,-1.0,-0.074345
Xerox 1919,Corporate,United States,Virginia,Office Supplies,Paper,0.320612,-1.0,1.848856
American Pencil,Corporate,United States,Virginia,Office Supplies,Art,-0.742154,-1.0,-0.217825
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Corporate,United States,Virginia,Office Supplies,Binders,0.320518,-1.0,1.804611
DAX Cubicle Frames - 8x10,Consumer,United States,California,Furniture,Furnishings,-0.477788,-1.0,-0.126571
Boston KS Multi-Size Manual Pencil Sharpener,Consumer,United States,Illinois,Office Supplies,Art,0.338154,0.0,0.152608
"6"" Cubicle Wall Clock, Black",Consumer,United States,Pennsylvania,Furniture,Furnishings,0.026922,0.0,0.108254
"Global Task Chair, Black",Consumer,United States,Pennsylvania,Furniture,Chairs,0.107548,0.255488,-1.058885
Newell 329,Consumer,United States,Pennsylvania,Office Supplies,Art,-0.813923,0.0,-0.29583
Premium Transparent Presentation Covers by GBC,Consumer,United States,Michigan,Office Supplies,Binders,0.388163,-1.0,2.212558
Cardinal EasyOpen D-Ring Binders,Consumer,United States,Michigan,Office Supplies,Binders,-0.16332,-1.0,0.347854
Jabra SPEAK 410,Corporate,United States,California,Technology,Phones,0.547843,0.0,0.501882
Newell 313,Consumer,United States,Oregon,Office Supplies,Art,-0.983788,0.0,-0.300705
Boston 16701 Slimline Battery Pencil Sharpener,Consumer,United States,Oregon,Office Supplies,Art,-0.144578,0.0,-0.141596
Riverleaf Stik-Withit Designer Note Cubes,Consumer,United States,Oregon,Office Supplies,Paper,-0.123734,0.0,0.159977
Plantronics Single Ear Headset,Consumer,United States,Oregon,Technology,Machines,-0.246602,0.701566,-1.159861
Xerox 1960,Consumer,United States,Oregon,Office Supplies,Paper,0.392878,0.0,1.35794
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Consumer,United States,Oregon,Technology,Accessories,0.01047,0.0,0.293605
Xerox 213,Corporate,United States,Rhode Island,Office Supplies,Paper,-0.601332,-1.0,-0.089048
36X48 HARDFLOOR CHAIRMAT,Consumer,United States,Illinois,Furniture,Furnishings,-0.319085,0.637883,-1.603405
G.E. Halogen Desk Lamp Bulbs,Consumer,United States,Illinois,Furniture,Furnishings,-0.958106,0.637883,-0.380799
Economy Rollaway Files,Consumer,United States,Texas,Office Supplies,Storage,0.605521,0.0,0.403493
Xerox 2,Consumer,United States,California,Office Supplies,Paper,-0.306832,-1.0,0.136941
Newell 350,Consumer,United States,California,Office Supplies,Art,-0.357939,-1.0,-0.073091
Xerox 220,Consumer,United States,California,Office Supplies,Paper,-0.428433,-1.0,0.024152
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Consumer,United States,Kansas,Office Supplies,Paper,-0.732209,-1.0,-0.15949
"Advantus Push Pins, Aluminum Head",Consumer,United States,Kansas,Office Supplies,Fasteners,-0.941616,-1.0,-0.251031
"Sanford Colorific Colored Pencils, 12/Box",Consumer,United States,Kansas,Office Supplies,Art,-0.945213,-1.0,-0.253728
"DAX Value U-Channel Document Frames, Easel Back",Consumer,United States,New York,Furniture,Furnishings,-0.541442,-1.0,-0.147445
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Corporate,United States,Florida,Office Supplies,Binders,-0.885635,0.701566,-0.485301
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Consumer,United States,New York,Office Supplies,Paper,-0.448576,-1.0,0.001719
Chromcraft Rectangular Conference Tables,Corporate,United States,California,Furniture,Tables,0.483771,0.0,0.029513
Griffin GC17055 Auxiliary Audio Cable,Corporate,United States,California,Technology,Phones,0.111512,0.0,-0.053503
Logitech Mobile Speakerphone P710e - speaker phone,Consumer,United States,California,Technology,Phones,0.856846,0.0,1.385508
Hon GuestStacker Chair,Consumer,United States,California,Furniture,Chairs,0.956687,0.0,1.640549
Staples in misc. colors,Consumer,United States,California,Office Supplies,Art,-0.837813,-1.0,-0.221459
Belkin 7 Outlet SurgeMaster II,Home Office,United States,Delaware,Office Supplies,Appliances,-0.131588,-1.0,0.086682
Westinghouse Clip-On Gooseneck Lamps,Home Office,United States,Michigan,Furniture,Furnishings,0.129673,-1.0,0.394913
Fellowes Command Center 5-outlet power strip,Corporate,United States,Arizona,Office Supplies,Appliances,0.68037,0.0,0.715055
Belkin Standard 104 key USB Keyboard,Corporate,United States,Arizona,Technology,Accessories,-0.350935,0.0,-0.372634
Avery 506,Corporate,United States,Arizona,Office Supplies,Labels,-0.497692,0.0,-0.120141
"Global Stack Chair without Arms, Black",Home Office,United States,Texas,Furniture,Chairs,0.333853,0.255488,-0.66378
GBC ProClick Spines for 32-Hole Punch,Consumer,United States,Kentucky,Office Supplies,Binders,-0.615757,-1.0,-0.10115
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Consumer,United States,Kentucky,Office Supplies,Art,-0.186392,-1.0,0.049458
Newell 34,Corporate,United States,Delaware,Office Supplies,Art,0.035619,-1.0,0.246642
Staple envelope,Corporate,United States,Delaware,Office Supplies,Envelopes,0.024925,-1.0,0.670148
Easy-staple paper,Corporate,United States,Delaware,Office Supplies,Paper,0.089211,-1.0,0.888751
Recycled Easel Ring Binders,Home Office,United States,Colorado,Office Supplies,Binders,-0.463424,0.701566,-0.888108
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Home Office,United States,Colorado,Office Supplies,Binders,-0.635089,0.701566,-0.667181
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Home Office,United States,Colorado,Technology,Accessories,0.088742,0.0,-0.286216
Avery Round Ring Poly Binders,Corporate,United States,California,Office Supplies,Binders,-1.042808,0.0,-0.25671
Staple envelope,Corporate,United States,Ohio,Office Supplies,Envelopes,-0.419102,0.0,-0.071327
Logitech K350 2.4Ghz Wireless Keyboard,Consumer,United States,Texas,Technology,Accessories,0.309472,0.0,-0.83094
Safco Industrial Shelving,Consumer,United States,Texas,Office Supplies,Storage,0.30531,0.0,-1.282603
Newell 316,Corporate,United States,Alabama,Office Supplies,Art,-0.42582,-1.0,-0.116203
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Consumer,United States,Nevada,Furniture,Furnishings,0.158162,-1.0,0.738468
Xerox 1997,Consumer,United States,Nevada,Office Supplies,Paper,-0.306832,-1.0,0.136941
Belkin F9G930V10-GRY 9 Outlet Surge,Home Office,United States,California,Office Supplies,Appliances,0.26693,-1.0,0.805604
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Corporate,United States,Nebraska,Office Supplies,Binders,-0.004405,-1.0,0.620994
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Consumer,United States,Texas,Office Supplies,Binders,-0.694151,0.749016,-1.016874
Newell 334,Consumer,United States,California,Office Supplies,Art,0.237722,-1.0,0.618121
Fluorescent Highlighters by Dixon,Consumer,United States,North Carolina,Office Supplies,Art,-0.513469,0.0,-0.214767
Tenex Chairmats For Use with Hard Floors,Corporate,United States,Louisiana,Furniture,Furnishings,0.341623,-1.0,0.062717
Ibico Plastic Spiral Binding Combs,Home Office,United States,Rhode Island,Office Supplies,Binders,-0.240024,-1.0,0.19275
Letter Size File,Home Office,United States,Rhode Island,Office Supplies,Storage,0.308352,-1.0,0.931687
Xerox 1977,Home Office,United States,Massachusetts,Office Supplies,Paper,-0.125375,-1.0,0.382397
Xerox 1884,Home Office,United States,Massachusetts,Office Supplies,Paper,0.038447,-1.0,0.70354
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Home Office,United States,Massachusetts,Furniture,Bookcases,0.445327,-1.0,0.85819
"Tensor ""Hersey Kiss"" Styled Floor Lamp",Home Office,United States,Massachusetts,Furniture,Furnishings,-0.136948,-1.0,-0.145459
Xerox 197,Home Office,United States,Massachusetts,Office Supplies,Paper,0.408272,-1.0,2.184593
Hon Non-Folding Utility Tables,Home Office,United States,Massachusetts,Furniture,Tables,0.791022,0.255488,-0.317812
Eureka The Boss Cordless Rechargeable Stick Vac,Consumer,United States,California,Office Supplies,Appliances,0.403475,-1.0,1.173191
"Maxell 74 Minute CDR, 10/Pack",Consumer,United States,North Carolina,Technology,Accessories,-0.348627,0.0,-0.134071
Xerox 1970,Home Office,United States,Rhode Island,Office Supplies,Paper,-0.540584,-1.0,-0.059849
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Home Office,United States,Michigan,Office Supplies,Appliances,0.478161,-0.387938,1.180413
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Consumer,United States,New York,Office Supplies,Binders,-0.298738,0.0,0.03314
Wilson Jones International Size A4 Ring Binders,Corporate,United States,Michigan,Office Supplies,Binders,-0.478034,-1.0,-0.01318
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Corporate,United States,Michigan,Technology,Accessories,0.420456,-1.0,1.925106
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Corporate,United States,Virginia,Office Supplies,Appliances,0.464383,-1.0,1.497449
Xerox 1999,Corporate,United States,Virginia,Office Supplies,Paper,-0.601332,-1.0,-0.089048
Alphabetical Labels for Top Tab Filing,Consumer,United States,California,Office Supplies,Labels,0.194493,-1.0,1.284088
HTC One,Consumer,United States,California,Technology,Phones,0.67412,0.0,0.983836
"Global Stack Chair with Arms, Black",Consumer,United States,Washington,Furniture,Chairs,0.438501,0.0,0.21828
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Home Office,United States,Texas,Office Supplies,Paper,0.429631,0.0,1.819702
Wilson Jones Four-Pocket Poly Binders,Home Office,United States,Texas,Office Supplies,Binders,-0.985048,0.749016,-0.626054
Safco Industrial Shelving,Home Office,United States,Massachusetts,Office Supplies,Storage,0.121807,-1.0,-0.235757
Acme Office Executive Series Stainless Steel Trimmers,Home Office,United States,Massachusetts,Office Supplies,Supplies,-0.310253,-1.0,-0.072136
"Acco Banker's Clasps, 5 3/4""-Long",Home Office,United States,Massachusetts,Office Supplies,Fasteners,-0.478527,-1.0,-0.019814
Xerox 1950,Consumer,United States,Michigan,Office Supplies,Paper,-0.650202,-1.0,-0.109352
ClearSounds CSC500 Amplified Spirit Phone Corded phone,Consumer,United States,Michigan,Technology,Phones,0.521525,-1.0,1.7968
Newell 335,Consumer,United States,Michigan,Office Supplies,Art,-0.774403,-1.0,-0.225078
Avery Hi-Liter Smear-Safe Highlighters,Corporate,United States,Utah,Office Supplies,Art,-0.645787,-1.0,-0.162719
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Consumer,United States,Pennsylvania,Technology,Accessories,-0.118289,0.0,-0.298828
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Consumer,United States,Pennsylvania,Office Supplies,Binders,-0.577661,0.701566,-0.682809
Samsung HM1900 Bluetooth Headset,Consumer,United States,Arizona,Technology,Phones,0.190054,0.0,0.873905
"Computer Room Manger, 14""",Consumer,United States,North Carolina,Furniture,Furnishings,0.143214,0.0,0.250803
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Consumer,United States,North Carolina,Office Supplies,Storage,0.388996,0.0,-1.450776
Xerox 1936,Consumer,United States,North Carolina,Office Supplies,Paper,-0.051903,0.0,0.27223
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Consumer,United States,Pennsylvania,Technology,Accessories,-0.118289,0.0,-0.298828
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Corporate,United States,Colorado,Office Supplies,Paper,-0.251166,0.0,0.021203
Recycled Pressboard Report Cover with Reinforced Top Hinge,Corporate,United States,Colorado,Office Supplies,Binders,-1.366034,0.701566,-0.36877
Microsoft Wireless Mobile Mouse 4000,Corporate,United States,California,Technology,Accessories,0.420362,-1.0,1.526096
Newell 34,Corporate,United States,New York,Office Supplies,Art,0.035619,-1.0,0.246642
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Corporate,United States,New York,Office Supplies,Envelopes,-0.473627,-1.0,-0.016395
Wilson Jones data.warehouse D-Ring Binders with DublLock,Corporate,United States,New York,Office Supplies,Binders,-0.594526,0.0,-0.147932
Hoover Commercial SteamVac,Home Office,United States,California,Office Supplies,Appliances,-0.118652,-1.0,0.128989
Global Commerce Series Low-Back Swivel/Tilt Chairs,Corporate,United States,Texas,Furniture,Chairs,0.464272,0.255488,-0.414661
Hoover Shoulder Vac Commercial Portable Vacuum,Consumer,United States,Ohio,Office Supplies,Appliances,0.634269,0.0,0.333828
Eldon Gobal File Keepers,Consumer,United States,Ohio,Office Supplies,Storage,-0.335324,0.0,-0.50119
Avery Hi-Liter Smear-Safe Highlighters,Home Office,United States,New York,Office Supplies,Art,-0.472653,-1.0,-0.085896
DIXON Ticonderoga Erasable Checking Pencils,Consumer,United States,Texas,Office Supplies,Art,-0.464567,0.0,-0.161401
"Global Wood Trimmed Manager's Task Chair, Khaki",Home Office,United States,Washington,Furniture,Chairs,0.640341,0.0,-1.29679
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Home Office,United States,Texas,Office Supplies,Envelopes,0.294381,0.0,0.98003
